GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P001001,P001001.2000
48303001801,140,48,303,31180,352,,,Census Tract 18.01,5446,2235,5402,2207,5446,5402
48303010404,140,48,303,31180,352,,,Census Tract 104.04,3095,1249,2953,1114,3095,2953
48303010405,140,48,303,31180,352,,,Census Tract 104.05,4735,2239,1983,915,4735,1983
48303010509,140,48,303,31180,352,,,Census Tract 105.09,2398,993,529,207,2398,529
48303010510,140,48,303,31180,352,,,Census Tract 105.10,2108,890,465,186,2108,465
48309002302,140,48,309,47380,999,,,Census Tract 23.02,4919,2626,5022,2758,4919,5022
48309002498,140,48,309,47380,999,,,Census Tract 24.98,4718,2173,4741,2140,4718,4741
48309003300,140,48,309,47380,999,,,Census Tract 33,1755,826,3444,1211,1755,3444
48321730501,140,48,321,13060,288,,,Census Tract 7305.01,3301,4035,3335,3882,3301,3335
48325000401,140,48,325,41700,999,,,Census Tract 4.01,5477,1947,4861,1640,5477,4861
48325000402,140,48,325,41700,999,,,Census Tract 4.02,4107,1656,8488,3183,4107,8488
48329001400,140,48,329,33260,372,,,Census Tract 14,4576,1429,3878,1328,4576,3878
48329001500,140,48,329,33260,372,,,Census Tract 15,4262,1524,3515,1349,4262,3515
48329010114,140,48,329,33260,372,,,Census Tract 101.14,5331,2331,3825,1893,5331,3825
48339690401,140,48,339,26420,288,,,Census Tract 6904.01,5643,1825,2859,947,5643,2859
48339690402,140,48,339,26420,288,,,Census Tract 6904.02,15781,5264,8003,2735,15781,8003
48339691301,140,48,339,26420,288,,,Census Tract 6913.01,4485,1626,4452,1532,4485,4452
48339693200,140,48,339,26420,288,,,Census Tract 6932,7514,2701,4610,1767,7514,4610
48339693300,140,48,339,26420,288,,,Census Tract 6933,6565,2846,5401,2338,6565,5401
48341950300,140,48,341,20300,999,,,Census Tract 9503,7739,2820,7618,2817,7739,7618
48341950400,140,48,341,20300,999,,,Census Tract 9504,5402,1884,5162,1908,5402,5162
48345950100,140,48,345,99999,999,,,Census Tract 9501,1210,779,1426,839,1210,1426
48349970200,140,48,349,18620,999,,,Census Tract 9702,5878,2340,5803,2374,5878,5803
48349970300,140,48,349,18620,999,,,Census Tract 9703,7564,3069,7757,2876,7564,7757
48353950100,140,48,353,45020,999,,,Census Tract 9501,1975,983,1797,724,1975,1797
48353950200,140,48,353,45020,999,,,Census Tract 9502,4270,1896,4230,2016,4270,4230
48353950300,140,48,353,45020,999,,,Census Tract 9503,2259,1028,2600,1108,2259,2600
48355000500,140,48,355,18580,204,,,Census Tract 5,1661,765,1730,719,1661,1730
48355002301,140,48,355,18580,204,,,Census Tract 23.01,4392,1541,4531,1496,4392,4531
48355002303,140,48,355,18580,204,,,Census Tract 23.03,4328,1703,3734,1350,4328,3734
48355003401,140,48,355,18580,204,,,Census Tract 34.01,4046,1677,4129,1660,4046,4129
48355003402,140,48,355,18580,204,,,Census Tract 34.02,5892,2346,6091,2352,5892,6091
48355005407,140,48,355,18580,204,,,Census Tract 54.07,2207,829,2087,743,2207,2087
48355005408,140,48,355,18580,204,,,Census Tract 54.08,4265,1951,4034,1749,4265,4034
48357950300,140,48,357,99999,999,,,Census Tract 9503,3804,1397,3102,1195,3804,3102
48361021501,140,48,361,13140,999,,,Census Tract 215.01,2202,832,2057,768,2202,2057
48361021502,140,48,361,13140,999,,,Census Tract 215.02,7012,2825,6552,2608,7012,6552
48361021600,140,48,361,13140,999,,,Census Tract 216,4011,1660,3929,1536,4011,3929
48371950500,140,48,371,99999,999,,,Census Tract 9505,5616,1411,6430,1894,5616,6430
48375011600,140,48,375,11100,999,,,Census Tract 116,4211,1937,3826,1914,4211,3826
48375011700,140,48,375,11100,999,,,Census Tract 117,4540,2296,3908,1849,4540,3908
48375015400,140,48,375,11100,999,,,Census Tract 154,2964,1138,2853,1056,2964,2853
48379950200,140,48,379,99999,999,,,Census Tract 9502,4516,2141,3941,1933,4516,3941
48381021703,140,48,381,11100,999,,,Census Tract 217.03,6466,2446,4727,1745,6466,4727
48387950700,140,48,387,99999,999,,,Census Tract 9507,2550,1317,2677,1255,2550,2677
48401950100,140,48,401,30980,346,,,Census Tract 9501,5779,2698,5281,2443,5779,5281
48401950200,140,48,401,30980,346,,,Census Tract 9502,3102,1349,2609,1149,3102,2609
48401950300,140,48,401,30980,346,,,Census Tract 9503,5931,2341,4925,2070,5931,4925
48401951000,140,48,401,30980,346,,,Census Tract 9510,2469,968,2106,833,2469,2106
48401951100,140,48,401,30980,346,,,Census Tract 9511,2799,1501,3001,1542,2799,3001
48411950100,140,48,411,99999,999,,,Census Tract 9501,2628,1203,2824,1280,2628,2824
48411950200,140,48,411,99999,999,,,Census Tract 9502,3503,1974,3362,1671,3503,3362
48415950200,140,48,415,43660,999,,,Census Tract 9502,1221,656,1279,657,1221,1279
48415950300,140,48,415,43660,999,,,Census Tract 9503,5795,2537,5650,2547,5795,5650
48423001601,140,48,423,46340,540,,,Census Tract 16.01,6131,2162,4582,1653,6131,4582
48423001602,140,48,423,46340,540,,,Census Tract 16.02,4319,2249,3137,1247,4319,3137
48423001908,140,48,423,46340,540,,,Census Tract 19.08,9737,3720,6541,2579,9737,6541
48435950300,140,48,435,99999,999,,,Census Tract 9503,4128,2031,4077,1998,4128,4077
48439102100,140,48,439,19100,206,,,Census Tract 1021,4782,2850,4636,2710,4782,4636
48439104503,140,48,439,19100,206,,,Census Tract 1045.03,2643,833,2849,826,2643,2849
48439104504,140,48,439,19100,206,,,Census Tract 1045.04,3206,1027,3112,843,3206,3112
48439104803,140,48,439,19100,206,,,Census Tract 1048.03,6211,1835,5894,1803,6211,5894
48439105600,140,48,439,19100,206,,,Census Tract 1056,5053,1970,4912,1973,5053,4912
48439105701,140,48,439,19100,206,,,Census Tract 1057.01,3695,1440,3582,1452,3695,3582
48439106514,140,48,439,19100,206,,,Census Tract 1065.14,4943,2606,3442,2047,4943,3442
48439106515,140,48,439,19100,206,,,Census Tract 1065.15,3824,2038,4915,2514,3824,4915
48439106516,140,48,439,19100,206,,,Census Tract 1065.16,5327,3279,5924,3138,5327,5924
48439110204,140,48,439,19100,206,,,Census Tract 1102.04,6716,2487,5499,1984,6716,5499
48439111012,140,48,439,19100,206,,,Census Tract 1110.12,8234,2543,6383,1974,8234,6383
48439111404,140,48,439,19100,206,,,Census Tract 1114.04,8336,3631,6916,3111,8336,6916
48439111405,140,48,439,19100,206,,,Census Tract 1114.05,2356,1009,2594,1023,2356,2594
48439111521,140,48,439,19100,206,,,Census Tract 1115.21,8270,2837,7413,2679,8270,7413
48439113214,140,48,439,19100,206,,,Census Tract 1132.14,4761,1873,4597,1639,4761,4597
48439113215,140,48,439,19100,206,,,Census Tract 1132.15,4796,1832,4945,1739,4796,4945
48439113405,140,48,439,19100,206,,,Census Tract 1134.05,5975,2970,5785,2504,5975,5785
48439113627,140,48,439,19100,206,,,Census Tract 1136.27,5725,3152,5443,2943,5725,5443
48439113816,140,48,439,19100,206,,,Census Tract 1138.16,5141,1733,2727,977,5141,2727
48439113906,140,48,439,19100,206,,,Census Tract 1139.06,5793,1885,8503,3014,5793,8503
48439113907,140,48,439,19100,206,,,Census Tract 1139.07,6340,2046,7404,2415,6340,7404
48439113919,140,48,439,19100,206,,,Census Tract 1139.19,7343,2384,1774,562,7343,1774
48439121604,140,48,439,19100,206,,,Census Tract 1216.04,6098,2764,6354,2780,6098,6354
48439121605,140,48,439,19100,206,,,Census Tract 1216.05,2960,1409,2961,1235,2960,2961
48439122802,140,48,439,19100,206,,,Census Tract 1228.02,4311,1690,4654,1686,4311,4654
48439122900,140,48,439,19100,206,,,Census Tract 1229,7476,2219,7218,2290,7476,7218
48439123000,140,48,439,19100,206,,,Census Tract 1230,6173,3388,5546,2977,6173,5546
48439980000,140,48,439,19100,206,,,Census Tract 9800,15,3,14,2,15,14
48445950100,140,48,445,99999,999,,,Census Tract 9501,2510,1052,2739,1120,2510,2739
48445950300,140,48,445,99999,999,,,Census Tract 9503,2619,819,3091,984,2619,3091
48445950400,140,48,445,99999,999,,,Census Tract 9504,7522,2957,6930,2982,7522,6930
48449950100,140,48,449,34420,999,,,Census Tract 9501,2102,931,2057,931,2102,2057
48451001303,140,48,451,41660,999,,,Census Tract 13.03,4238,1974,4213,1933,4238,4213
48451001304,140,48,451,41660,999,,,Census Tract 13.04,2943,1655,2763,1683,2943,2763
48453000304,140,48,453,12420,126,,,Census Tract 3.04,3045,1667,3091,1610,3045,3091
48453000305,140,48,453,12420,126,,,Census Tract 3.05,3223,1894,3272,1830,3223,3272
48453000700,140,48,453,12420,126,,,Census Tract 7,1339,902,1469,887,1339,1469
48453000801,140,48,453,12420,126,,,Census Tract 8.01,1498,595,1755,487,1498,1755
48453001705,140,48,453,12420,126,,,Census Tract 17.05,4662,2287,4468,2147,4662,4468
48453001750,140,48,453,12420,126,,,Census Tract 17.50,4947,2726,4739,2520,4947,4739
48453001751,140,48,453,12420,126,,,Census Tract 17.51,2065,977,2098,968,2065,2098
48453001752,140,48,453,12420,126,,,Census Tract 17.52,3583,2484,3893,2478,3583,3893
48453001765,140,48,453,12420,126,,,Census Tract 17.65,12976,4936,4252,1833,12976,4252
48453001812,140,48,453,12420,126,,,Census Tract 18.12,7549,3054,7398,2675,7549,7398
48453001813,140,48,453,12420,126,,,Census Tract 18.13,5853,2186,5128,2192,5853,5128
48453001846,140,48,453,12420,126,,,Census Tract 18.46,2379,1026,2260,882,2379,2260
48453001847,140,48,453,12420,126,,,Census Tract 18.47,6752,3027,4384,1880,6752,4384
48453001858,140,48,453,12420,126,,,Census Tract 18.58,15316,5138,4503,1567,15316,4503
48453002106,140,48,453,12420,126,,,Census Tract 21.06,3027,1235,3260,1220,3027,3260
48453002107,140,48,453,12420,126,,,Census Tract 21.07,3712,1539,5006,1507,3712,5006
48453002315,140,48,453,12420,126,,,Census Tract 23.15,2941,1635,3239,1580,2941,3239
48453002316,140,48,453,12420,126,,,Census Tract 23.16,4787,2439,4533,2238,4787,4533
48453002317,140,48,453,12420,126,,,Census Tract 23.17,5181,1939,3655,1274,5181,3655
48453002318,140,48,453,12420,126,,,Census Tract 23.18,6451,2327,4552,1529,6451,4552
48453002413,140,48,453,12420,126,,,Census Tract 24.13,4455,1244,3352,882,4455,3352
48455950200,140,48,455,99999,999,,,Census Tract 9502,3785,2539,3492,2282,3785,3492
48459950400,140,48,459,30980,346,,,Census Tract 9504,4347,1896,4364,1967,4347,4364
48459950500,140,48,459,30980,346,,,Census Tract 9505,5980,2498,5164,2239,5980,5164
48469000502,140,48,469,47020,999,,,Census Tract 5.02,3778,1616,3558,1600,3778,3558
48469000601,140,48,469,47020,999,,,Census Tract 6.01,2970,1219,3047,1260,2970,3047
48469001604,140,48,469,47020,999,,,Census Tract 16.04,6195,2413,5364,2055,6195,5364
48473680300,140,48,473,26420,288,,,Census Tract 6803,10369,4289,7914,3283,10369,7914
48473680500,140,48,473,26420,288,,,Census Tract 6805,9261,3866,7524,3126,9261,7524
48479000601,140,48,479,29700,999,,,Census Tract 6.01,2873,929,2864,878,2873,2864
48479000602,140,48,479,29700,999,,,Census Tract 6.02,2570,647,2563,612,2570,2563
48479001817,140,48,479,29700,999,,,Census Tract 18.17,6194,1339,6034,1343,6194,6034
48479001818,140,48,479,29700,999,,,Census Tract 18.18,3284,853,3199,856,3284,3199
48479001900,140,48,479,29700,999,,,Census Tract 19,3795,1412,4214,1231,3795,4214
48481740200,140,48,481,20900,999,,,Census Tract 7402,1565,631,1605,665,1565,1605
48481740300,140,48,481,20900,999,,,Census Tract 7403,1489,664,1813,718,1489,1813
48485010900,140,48,485,48660,999,,,Census Tract 109,1757,941,1932,968,1757,1932
48485011000,140,48,485,48660,999,,,Census Tract 110,2480,1300,2675,1360,2480,2675
48485013300,140,48,485,48660,999,,,Census Tract 133,1375,397,1858,500,1375,1858
48485013401,140,48,485,48660,999,,,Census Tract 134.01,6215,283,7537,885,6215,7537
48485013501,140,48,485,48660,999,,,Census Tract 135.01,5595,2592,5911,2569,5595,5911
48491020318,140,48,491,12420,126,,,Census Tract 203.18,8798,3464,6369,2198,8798,6369
48491020319,140,48,491,12420,126,,,Census Tract 203.19,4910,1558,1220,351,4910,1220
48491020403,140,48,491,12420,126,,,Census Tract 204.03,1803,827,1612,637,1803,1612
48491021508,140,48,491,12420,126,,,Census Tract 215.08,6531,2540,2187,816,6531,2187
48491021601,140,48,491,12420,126,,,Census Tract 216.01,3278,1246,2560,929,3278,2560
48493000103,140,48,493,41700,999,,,Census Tract 1.03,2919,1186,2148,839,2919,2148
48493000104,140,48,493,41700,999,,,Census Tract 1.04,4497,1571,3309,1111,4497,3309
48501950100,140,48,501,99999,999,,,Census Tract 9501,2025,837,2047,830,2025,2047
48503950500,140,48,503,99999,999,,,Census Tract 9505,2755,1246,2855,1378,2755,2855
48503950600,140,48,503,99999,999,,,Census Tract 9506,5582,2410,5401,2328,5582,5401
48001950800,140,48,001,37300,999,,,Census Tract 9508,5246,2428,5110,2588,5246,5110
48001950901,140,48,001,37300,999,,,Census Tract 9509.01,5938,2088,4810,1794,5938,4810
48001950902,140,48,001,37300,999,,,Census Tract 9509.02,4834,2341,3935,2013,4834,3935
48001951000,140,48,001,37300,999,,,Census Tract 9510,6988,3171,5801,2698,6988,5801
48001951100,140,48,001,37300,999,,,Census Tract 9511,4388,2167,4086,1929,4388,4086
48005000101,140,48,005,31260,999,,,Census Tract 1.01,6311,2484,5390,2002,6311,5390
48013960100,140,48,013,41700,999,,,Census Tract 9601,6972,2982,6142,2478,6972,6142
48013960201,140,48,013,41700,999,,,Census Tract 9602.01,6234,2271,4848,1789,6234,4848
48013960202,140,48,013,41700,999,,,Census Tract 9602.02,9342,3397,7359,2691,9342,7359
48013960300,140,48,013,41700,999,,,Census Tract 9603,3595,1315,3577,1315,3595,3577
48013960401,140,48,013,41700,999,,,Census Tract 9604.01,2294,852,2029,741,2294,2029
48013960402,140,48,013,41700,999,,,Census Tract 9604.02,7801,3111,6995,2740,7801,6995
48015760502,140,48,015,26420,288,,,Census Tract 7605.02,5104,2318,4361,1852,5104,4361
48025950600,140,48,025,13300,999,,,Census Tract 9506,2430,1055,2562,1086,2430,2562
48027020600,140,48,027,28660,999,,,Census Tract 206,2574,1137,2700,1144,2574,2700
48027022501,140,48,027,28660,999,,,Census Tract 225.01,3423,1525,1943,869,3423,1943
48027022502,140,48,027,28660,999,,,Census Tract 225.02,9542,3715,5419,2118,9542,5419
48027023105,140,48,027,28660,999,,,Census Tract 231.05,8805,3131,3037,1017,8805,3037
48027023106,140,48,027,28660,999,,,Census Tract 231.06,9716,3909,3352,1270,9716,3352
48027023107,140,48,027,28660,999,,,Census Tract 231.07,7105,2850,2450,926,7105,2450
48027023108,140,48,027,28660,999,,,Census Tract 231.08,13856,5175,4780,1682,13856,4780
48027023201,140,48,027,28660,999,,,Census Tract 232.01,2684,1021,2963,897,2684,2963
48027023202,140,48,027,28660,999,,,Census Tract 232.02,5198,1059,5701,922,5198,5701
48029121118,140,48,029,41700,999,,,Census Tract 1211.18,5620,2493,5718,2440,5620,5718
48029121119,140,48,029,41700,999,,,Census Tract 1211.19,5362,2375,4581,1933,5362,4581
48029121120,140,48,029,41700,999,,,Census Tract 1211.20,5103,2098,4359,1707,5103,4359
48029121300,140,48,029,41700,999,,,Census Tract 1213,6072,2676,4846,2231,6072,4846
48029121402,140,48,029,41700,999,,,Census Tract 1214.02,5584,1775,3002,917,5584,3002
48029121403,140,48,029,41700,999,,,Census Tract 1214.03,4957,2144,3753,1611,4957,3753
48029121404,140,48,029,41700,999,,,Census Tract 1214.04,4945,2128,4479,1792,4945,4479
48029121501,140,48,029,41700,999,,,Census Tract 1215.01,7831,2792,5582,1966,7831,5582
48029121504,140,48,029,41700,999,,,Census Tract 1215.04,6923,2963,5260,2171,6923,5260
48029121804,140,48,029,41700,999,,,Census Tract 1218.04,6353,2555,6071,2322,6353,6071
48029131507,140,48,029,41700,999,,,Census Tract 1315.07,6136,2001,4458,1411,6136,4458
48029131612,140,48,029,41700,999,,,Census Tract 1316.12,1512,497,845,276,1512,845
48029131613,140,48,029,41700,999,,,Census Tract 1316.13,5262,1740,2943,967,5262,2943
48029131614,140,48,029,41700,999,,,Census Tract 1316.14,3707,1278,1551,523,3707,1551
48029131615,140,48,029,41700,999,,,Census Tract 1316.15,7800,2911,3264,1191,7800,3264
48029131700,140,48,029,41700,999,,,Census Tract 1317,1241,334,3803,1066,1241,3803
48029131801,140,48,029,41700,999,,,Census Tract 1318.01,2627,1070,2479,956,2627,2479
48029131802,140,48,029,41700,999,,,Census Tract 1318.02,5486,2108,5177,1885,5486,5177
48029141200,140,48,029,41700,999,,,Census Tract 1412,6885,2577,7208,2546,6885,7208
48029160300,140,48,029,41700,999,,,Census Tract 1603,5228,1872,5415,1846,5228,5415
48029160400,140,48,029,41700,999,,,Census Tract 1604,4557,1602,4935,1554,4557,4935
48029160901,140,48,029,41700,999,,,Census Tract 1609.01,3164,1099,3394,1057,3164,3394
48029160902,140,48,029,41700,999,,,Census Tract 1609.02,4564,1521,4897,1463,4564,4897
48029161000,140,48,029,41700,999,,,Census Tract 1610,3898,1343,2838,951,3898,2838
48029161100,140,48,029,41700,999,,,Census Tract 1611,8623,2630,7609,2075,8623,7609
48029161200,140,48,029,41700,999,,,Census Tract 1612,2894,979,1980,572,2894,1980
48029161302,140,48,029,41700,999,,,Census Tract 1613.02,5889,1522,4458,1105,5889,4458
48029161303,140,48,029,41700,999,,,Census Tract 1613.03,4503,1175,4866,1172,4503,4866
48029162004,140,48,029,41700,999,,,Census Tract 1620.04,4182,1365,3387,1083,4182,3387
48029172002,140,48,029,41700,999,,,Census Tract 1720.02,8032,2857,2112,1007,8032,2112
48029172003,140,48,029,41700,999,,,Census Tract 1720.03,6176,1935,1932,609,6176,1932
48029172004,140,48,029,41700,999,,,Census Tract 1720.04,2495,1004,780,316,2495,780
48029172005,140,48,029,41700,999,,,Census Tract 1720.05,3532,1308,1105,411,3532,1105
48029172006,140,48,029,41700,999,,,Census Tract 1720.06,6698,2263,2095,712,6698,2095
48029172007,140,48,029,41700,999,,,Census Tract 1720.07,9539,3033,2984,954,9539,2984
48029180701,140,48,029,41700,999,,,Census Tract 1807.01,3982,2169,4363,2198,3982,4363
48029181722,140,48,029,41700,999,,,Census Tract 1817.22,4540,1548,4476,1423,4540,4476
48029181723,140,48,029,41700,999,,,Census Tract 1817.23,4591,1529,4526,1406,4591,4526
48029181730,140,48,029,41700,999,,,Census Tract 1817.30,3987,1490,4022,1390,3987,4022
48029181731,140,48,029,41700,999,,,Census Tract 1817.31,7203,2504,7266,2335,7203,7266
48029181808,140,48,029,41700,999,,,Census Tract 1818.08,1478,695,1073,446,1478,1073
48029181809,140,48,029,41700,999,,,Census Tract 1818.09,6362,2544,5603,1989,6362,5603
48029181811,140,48,029,41700,999,,,Census Tract 1818.11,4034,1559,3377,1094,4034,3377
48029181813,140,48,029,41700,999,,,Census Tract 1818.13,6011,3092,3848,1848,6011,3848
48029181826,140,48,029,41700,999,,,Census Tract 1818.26,6043,2071,4198,1270,6043,4198
48029191304,140,48,029,41700,999,,,Census Tract 1913.04,3054,1393,3079,1413,3054,3079
48029191405,140,48,029,41700,999,,,Census Tract 1914.05,7619,3437,7732,3398,7619,7732
48029191406,140,48,029,41700,999,,,Census Tract 1914.06,6468,2764,6364,2537,6468,6364
48029191503,140,48,029,41700,999,,,Census Tract 1915.03,5216,2358,4412,1699,5216,4412
48029191504,140,48,029,41700,999,,,Census Tract 1915.04,2412,910,2040,656,2412,2040
48029191505,140,48,029,41700,999,,,Census Tract 1915.05,2079,909,1931,775,2079,1931
48029191506,140,48,029,41700,999,,,Census Tract 1915.06,4842,2358,4499,2012,4842,4499
48029191701,140,48,029,41700,999,,,Census Tract 1917.01,1558,657,1462,549,1558,1462
48029191702,140,48,029,41700,999,,,Census Tract 1917.02,7064,3275,6629,2741,7064,6629
48029191817,140,48,029,41700,999,,,Census Tract 1918.17,9732,4128,3269,1237,9732,3269
48037010400,140,48,037,45500,999,,,Census Tract 104,4237,1895,4183,1924,4237,4183
48037010500,140,48,037,45500,999,,,Census Tract 105,2889,996,3685,1253,2889,3685
48037010600,140,48,037,45500,999,,,Census Tract 106,2159,1017,2621,1089,2159,2621
